cv_scheme,algorithm,response,model,r_squared_mean,r_squared_sd,r_squared_ci_lower,r_squared_ci_upper,adj_r_squared_mean,adj_r_squared_sd,adj_r_squared_ci_lower,adj_r_squared_ci_upper,rmse_mean,rmse_sd,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_sd,mae_ci_lower,mae_ci_upper,n,p,r_squared,adj_r_squared,rmse,mae
LOFO,BandB,log_nodes_explored,M1,0.3912845513968162,0.11760705060850342,0.24525611072130946,0.537312992072323,0.3859101455020646,0.1186454143094824,0.2385924060020106,0.5332278850021186,2.095548425685327,1.2496064985611361,0.5439570245005005,3.6471398268701534,1.591446487375085,0.9231176174517124,0.44524457567765907,2.737648399072511,6000,42,,,,
LOFO,BandB,log_nodes_explored,M2,-0.4394801636214137,2.985027474645555,-4.145881312537899,3.266920985295071,-0.45893670648768004,3.0253742029195396,-4.2154349353472815,3.2975615223719217,1.5210111583623858,1.3744041299603351,-0.1855369687919297,3.2275592855167012,1.1802791260713654,1.3929382919923492,-0.5492822028149771,2.909840454957708,6000,64,,,,
5-fold,BandB,log_nodes_explored,M1,0.7320906516252629,0.03167935711975941,0.6927555344034175,0.7714257688471082,0.729725254813882,0.031959057140577146,0.6900428441458903,0.7694076654818736,1.633876074192088,0.08135259786048263,1.532863482268378,1.7348886661157978,1.1270731831799723,0.03804922292102702,1.0798288329193035,1.174317533440641,6000,42,,,,
5-fold,BandB,log_nodes_explored,M2,0.9778843858634824,0.005539199182543538,0.9710065616596383,0.9847622100673264,0.9775854630958506,0.005614069034218914,0.9706146756926304,0.9845562504990708,0.4670837242615332,0.06342534727508486,0.38833075397648914,0.5458366945465774,0.21913554826448953,0.009854471851672458,0.20689960534495544,0.23137149118402361,6000,64,,,,
full_sample,BandB,log_nodes_explored,M1,,,,,,,,,,,,,,,,,6000,42,0.7363733232627334,0.7345146157886752,1.6262983139076908,1.1200357588102787
full_sample,BandB,log_nodes_explored,M2,,,,,,,,,,,,,,,,,6000,64,0.9795223141222497,0.9793014932467355,0.45325851608362255,0.21510725008314477
