predictor,coefficient,se,t_stat,p_value,ci_lower,ci_upper
capacity_ratio,-3.561667816771932,2.6077308999850684,-1.3658111029755124,0.1720500150333059,-8.673769003872952,1.5504333703290882
slack,-18.709950362876413,13.881135549139717,-1.3478688610627363,0.1777520089366621,-45.92202562703562,8.502124901282798
average_fillable_items,0.08739691214206527,0.04332755459221562,2.0171208129472253,0.043727844620127944,0.002459143729566113,0.1723346805545644
pearson_corr,0.03615087193217903,0.08812925105545043,0.4102028724768477,0.6816719403724856,-0.13661451921361428,0.20891626307797234
spearman_corr,0.16330489929456082,0.044134207403669246,3.700188785558295,0.00021738901497500275,0.07678579793277843,0.24982400065634322
kendall_corr,-0.13256346813136927,0.023337374004184706,-5.680307823305178,1.4083429500659366e-08,-0.17831321069541076,-0.08681372556732778
mean_ratio,0.000529792183422792,0.006687294696451893,0.07922369320794044,0.9368573702766628,-0.01257973808153738,0.013639322448382963
median_ratio,0.004744967733964267,0.004599672112233206,1.0315882563334537,0.3023070791428587,-0.004272062844366292,0.013761998312294826
std_ratio,-0.0011513450555850398,0.0066924763113689065,-0.17203573117310578,0.863415303891852,-0.014271033170716221,0.011968343059546142
ratio_entropy,0.00018305737379508552,0.005235395359991639,0.03496533904468637,0.9721085552517336,-0.010080222029347961,0.010446336776938132
unique_ratio_count,1.565798118835211,0.8398697204074497,1.864334528068935,0.06232407128358962,-0.0806520554253729,3.212248293095795
duplicate_ratio_fraction,0.06019757676167259,0.04946997222817502,1.2168508299139047,0.22370936249815854,-0.03678156466544172,0.1571767181887869
unique_weights,-0.07175211925386248,0.11207721181216916,-0.6402025719029508,0.5220656247704635,-0.29146422511388165,0.14795998660615672
unique_values,0.12863638194575402,0.11086926193848869,1.160252893332353,0.24599252712699446,-0.08870770274182138,0.34598046663332943
unique_pairs,-0.9997447422917807,0.2732696832694478,-3.6584546457208655,0.0002559411604732623,-1.5354527297411233,-0.4640367548424381
duplicate_items,0.12754824340056836,0.4044341981863598,0.3153745256275169,0.7524883944116431,-0.6652899074471964,0.9203863942483331
duplicate_pairs,-0.12474286115060074,0.40323340355914333,-0.30935646712191184,0.7570612412051332,-0.9152270177118795,0.6657412954106781
n,-0.011954328376614524,0.022408522362095677,-0.5334724076601961,0.5937265831830237,-0.055883183830643536,0.03197452707741449
log_n,-0.9946271232558068,1.2624987506870922,-0.7878242435602403,0.4308309805398665,-3.4695839380628843,1.4803296915512707
cap_mode,-0.9747677729582493,0.7489833209817052,-1.3014545793631354,0.19315341825523266,-2.4430475422900324,0.4935119963735337
WeaklyCorrelated,-0.005468941791322977,0.022129577571999088,-0.24713267903689756,0.8048140917126465,-0.04885096398406856,0.037913080401422605
StronglyCorrelated,0.04539492176399572,0.04680495129501434,0.9698743510674518,0.3321486488395815,-0.04635980917040333,0.13714965269839477
InverseCorrelated,0.02436752810956333,0.047522136518298015,0.5127616284714137,0.6081371570796561,-0.06879314675537732,0.11752820297450398
AlmostEqualRatios,-0.00395610947263543,0.02750422002436984,-0.14383645379255106,0.8856344995822539,-0.05787438602397506,0.0499621670787042
max_depth,0.048284566452964806,0.009190744874838008,5.253607526975973,1.5434947381188608e-07,0.030267363149789995,0.06630176975613962
mean_depth,-0.010615853218416405,0.03165421155683158,-0.3353693772898697,0.737358318395832,-0.07266962282990205,0.051437916393069244
median_depth,-0.004255103982673036,0.02780191659408569,-0.15305074268074834,0.8783634627704491,-0.05875697410474844,0.05024676613940237
mean_queue_size,0.016546165577954283,0.011996935529356684,1.3791993411538774,0.1678852694951639,-0.0069721922255866695,0.040064523381495236
final_queue_size,-0.5112755458132008,0.14952803146014065,-3.419262200007564,0.0006321391724865671,-0.8044048817951615,-0.21814620983124017
bound_variance,-0.004151053898929308,0.004686037899688834,-0.8858344699271317,0.3757426214903548,-0.013337392838248863,0.005035285040390247
mean_bound_gap,0.07835547480697336,0.013312327142581053,5.885933688959919,4.1745590308864635e-09,0.052258470937035936,0.10445247867691078
