predictor,coefficient,se,t_stat,p_value,ci_lower,ci_upper
const,31.711456331913034,19.691401526963855,1.6104214973469442,0.10741110933887801,-6.898563954689003,70.32147661851508
total_weight,-97.39404329517485,39.39220614309689,-2.4724191110642386,0.013475290115067715,-174.63252102548438,-20.15556556486534
total_value,-9.784363040096663,3.8981539530428093,-2.5099991323993796,0.012125411770871432,-17.427689138606574,-2.1410369415867496
mean_weight,-0.0064254839539752305,0.006570682317649046,-0.9779020873853833,0.32820162791891366,-0.019308984259113905,0.006458016351163443
mean_value,0.012938411732298432,0.006585206557510919,1.9647693081914355,0.04953313306314159,2.643294659317695e-05,0.02585039051800369
median_weight,0.0007891633325924556,0.00046739124780892014,1.6884426832808024,0.09143024755854072,-0.00012727654269889402,0.0017056032078838052
median_value,-0.0010894990896748197,0.0004163597608547544,-2.6167252268522834,0.008922340621671618,-0.0019058787054738323,-0.00027311947387580714
std_weight,0.0026692083432971695,0.004931586649475759,0.541247377977413,0.5883772872471019,-0.0070004264117843416,0.01233884309837868
std_value,0.008336995524735855,0.0049448081368107894,1.6860099106115967,0.09189791015500255,-0.0013585633319656218,0.018032554381437332
min_weight,0.0019095896936877155,0.000902299543287174,2.1163589274697796,0.03439646172595904,0.00014040106467086292,0.003678778322704568
max_weight,-0.0006805476517342137,0.0006995495924875321,-0.9728368925414576,0.33071283077782954,-0.0020521932362520525,0.0006910979327836253
min_value,6.158573307541576e-05,0.0007521700506227787,0.08187740661094424,0.9347496648252455,-0.0014132356946301285,0.00153640716078096
max_value,0.0009031199132498209,0.0004636742334518809,1.947746603313347,0.05153847985702571,-6.031806369401465e-06,0.0018122716328690433
weight_cv,1.0006618136130445,2.409614700641916,0.41527876359090543,0.6779675533271232,-3.7240030279059146,5.725326655132004
value_cv,-5.507623993609171,2.2436805413885947,-2.454727351782687,0.01415557015312705,-9.906932549734318,-1.1083154374840225
weight_skewness,-0.02130537618120823,0.1406572341815318,-0.1514701771663701,0.8796150223861974,-0.2970997962873544,0.2544890439249379
value_skewness,-0.26603327132194665,0.1261854187286636,-2.108272683185351,0.035090155023287786,-0.5134520023003237,-0.018614540343569547
weight_kurtosis,0.27110095588052957,0.12596669249254724,2.152163802320753,0.03146402974203125,0.024111093533067368,0.5180908182279917
value_kurtosis,-0.2100414119858519,0.12629519546561788,-1.6630989897239028,0.09639711145642701,-0.4576753882851371,0.0375925643134333
