predictor,coefficient,se,t_stat,p_value,ci_lower,ci_upper
nodes_generated,7.228008845009139,1.0260988362719243,7.044164352890523,2.077115878278719e-12,5.21648172014304,9.239535969875238
internal_nodes,-7.703720636309427,1.092323888100285,-7.052597421180042,1.9559809534258037e-12,-9.84507296259804,-5.562368310020814
max_depth,-0.05802389611477579,0.012669425304357355,-4.579836474099564,4.7484870659879965e-06,-0.08286058021898235,-0.03318721201056924
mean_depth,-0.04752509175572517,0.04403472869762643,-1.0792638710701736,0.280513986991788,-0.1338491846016131,0.038799001090162766
median_depth,0.011926648965946196,0.03866663744940295,0.3084480511539892,0.7577522525240965,-0.06387403154103888,0.08772732947293127
mean_queue_size,0.04726283111367945,0.01650430425021755,2.863666980270099,0.0042023690663097095,0.014908388731720186,0.07961727349563871
final_queue_size,0.10072357530451592,0.2276402904659264,0.4424681373335025,0.6581666114605906,-0.34553423417540835,0.5469813847844402
bound_variance,-0.02328211806904488,0.0064495163675396235,-3.609901385198995,0.00030884064516043506,-0.03592551718126819,-0.010638718956821567
mean_bound_gap,0.10186001455035282,0.01890536370024242,5.387889710317855,7.40362016379592e-08,0.06479862188113958,0.13892140721956606
bound_gap_variance,-0.425419907810645,0.06161330816762949,-6.9046756368480935,5.556735401060093e-12,-0.5462044134068256,-0.3046354022144644
pruned_by_bound,-0.007911037511621704,0.005089468385887733,-1.5543936835441836,0.12014387643148806,-0.017888247647204206,0.0020661726239607978
pruned_by_cap,-0.08807248446450311,0.22432457533687244,-0.39261184082146594,0.694620296866745,-0.5278302856755812,0.351685316746575
left_branches,0.3768613702194689,0.032472735184558454,11.605470499407618,8.300431153099362e-31,0.31320299216335856,0.44051974827557927
right_branches,1.086963413220666,0.17490157922837501,6.214714687060547,5.491478809817387e-10,0.7440926698154388,1.4298341566258932
explored_children,-0.7920598190896296,0.19939961277221793,-3.972223456594326,7.204808153783251e-05,-1.1829556232759026,-0.4011640149033565
skipped_children,0.35125534075379916,0.05483152946291672,6.406083218804935,1.6078111507740207e-10,0.2437655893636879,0.45874509214391046
skipped_infeasible,-0.017182548864096564,0.007422084855992816,-2.315056914260803,0.020643772421915868,-0.03173253613932912,-0.002632561588864003
skipped_by_bound,0.029868891480928708,0.00640513904644384,4.663269800132136,3.1804417745575105e-06,0.017312488067323856,0.04242529489453356
improvement_count,0.11527498245392065,0.018426955761985796,6.255780061714217,4.231559103187273e-10,0.07915144344025862,0.15139852146758268
sum_improvement_amount,0.27818550066065617,0.06480637824096304,4.292563605796747,1.7943440274004013e-05,0.151141415736382,0.40522958558493033
mean_improvement_amount,0.05395044066566774,0.011153474447493823,4.837097257867512,1.3507664173357233e-06,0.032085571907850385,0.07581530942348509
last_improvement_node,0.015785287847430912,0.0050519862080515305,3.124570653473546,0.0017892360486634177,0.0058815564204789655,0.025689019274382857
pruned_generated_ratio,-0.33044316981641697,0.05715241000094573,-5.78178890113206,7.767562529613173e-09,-0.44248269164850734,-0.2184036479843266
avg_branching_factor,-0.06328026859630834,0.007759071393202107,-8.155649740734383,4.202244934333516e-16,-0.07849087211663286,-0.048069665075983814
