predictor,coefficient,se,t_stat,p_value,ci_lower,ci_upper
average_fillable_items,-1320.256570682046,295.9385078520952,-4.461253049710877,8.298298504684278e-06,-1900.4034618462956,-740.1096795177963
pearson_corr,0.09188603569384289,0.08892378469726799,1.0333122460617212,0.3014998160986015,-0.08243685867062521,0.266208930058311
spearman_corr,0.17797552283730195,0.0455673633050959,3.9057674161585414,9.496761264612967e-05,0.08864695133144228,0.2673040943431616
kendall_corr,-0.1340543489342842,0.024663405835282672,-5.4353542989796795,5.6863416182187865e-08,-0.18240357636234347,-0.08570512150622492
mean_ratio,-0.006477865280811148,0.006843383115064765,-0.9465881380440356,0.34388714993245817,-0.01989338010538059,0.006937649543758291
median_ratio,0.01395079977035513,0.004634259184351,3.010362436668258,0.0026203141994147047,0.0048659696880385215,0.02303562985267174
std_ratio,0.004740069731195821,0.007123659113100019,0.665398169106533,0.5058216604499532,-0.009224887780329975,0.018705027242721616
ratio_entropy,0.028437670480228956,0.005603068938468352,5.075374012443017,3.9848966002004906e-07,0.01745362163432486,0.03942171932613305
unique_ratio_count,1.5337157386510225,0.8414319606115842,1.8227448093797871,0.06839223732907178,-0.11579631578908689,3.183227793091132
duplicate_ratio_fraction,0.028959175016051997,0.049131656103422315,0.5894198834880068,0.5556020315655764,-0.06735670409352665,0.12527505412563064
unique_weights,0.30857988499695593,0.1128102193615406,2.7353894597793627,0.006249128305975713,0.08743090871414033,0.5297288612797715
unique_values,0.09911880628613282,0.11204964036437634,0.8845972728141429,0.3764096402066163,-0.12053915909751922,0.31877677166978485
unique_pairs,-1.337644277067694,0.2806064814231325,-4.766975695941362,1.9146414616373404e-06,-1.8877348314187017,-0.7875537227166862
duplicate_items,-0.7394794626193039,0.4072322658324194,-1.8158665819559787,0.06944117477259848,-1.5378025153344552,0.0588435900958475
duplicate_pairs,0.739201685183922,0.40600040973313106,1.8206919684386726,0.0687039250777125,-0.056706482454086826,1.535109852821931
n,-0.007810030600205881,0.021159256840951653,-0.3691070371191079,0.7120610843260978,-0.04928985411056517,0.03366979291015341
log_n,863.115186842002,193.37100915655213,4.463519069413495,8.211271201446967e-06,484.03782169040517,1242.192551993599
cap_mode,0.986506176986667,0.7702648098468036,1.2807363965944014,0.20033621581575176,-0.5234924306605038,2.4965047846338377
WeaklyCorrelated,-0.012409846695942962,0.02227282462154893,-0.5571743551528013,0.5774292778797776,-0.05607266724410938,0.03125297385222345
StronglyCorrelated,0.0021787227208149573,0.04722677692653826,0.04613320795115836,0.9632056270457398,-0.09040290179468054,0.09476034723631045
InverseCorrelated,0.02156632498554871,0.048049679691508244,0.4488338970001521,0.6535678379762407,-0.07262848763545146,0.11576113760654888
AlmostEqualRatios,-0.015374941057762138,0.02762728307609599,-0.5565129591430954,0.5778811774238212,-0.06953444366606153,0.03878456155053725
total_evaluations,2.3730481690770455,0.24302005326800238,9.764824495614974,2.3449291045830754e-22,1.8966406565256038,2.8494556816284873
exclude_count,-0.7773070129153323,0.16716325845319593,-4.6499872047718585,3.391328158131508e-06,-1.1050076741519435,-0.44960635167872126
tie_count,-0.00165845896611291,0.0036024331773143723,-0.4603718887991414,0.6452661409164617,-0.008720535556329411,0.00540361762410359
include_ratio,-0.21826536954378783,0.0399856780216781,-5.458588683314461,4.993525665552286e-08,-0.29665181192919365,-0.13987892715838204
zero_value_states,-0.005368322553103054,0.004726908184825342,-1.135694272703842,0.25613030461546554,-0.014634778304835849,0.003898133198629742
fill_rate,0.001415629305449296,0.004586822199313552,0.3086296446505282,0.7576140782092455,-0.007576207068155925,0.010407465679054517
mean_cell_value,0.04039882264237301,0.007614842041459187,5.305273887812862,1.1657256979565176e-07,0.025470968308298723,0.055326676976447296
dp_sum_improvement_amount,2478.4636959707423,555.673856162143,4.4602848748160975,8.335749870065355e-06,1389.1412468799542,3567.78614506153
dp_mean_improvement_amount,-607.841729827388,136.29104344706457,-4.459880227298089,8.351450458133575e-06,-875.0216440711383,-340.66181558363775
updates_per_cell,-937.972583408311,210.3511661707942,-4.459079550083056,8.382600615628893e-06,-1350.3372195365416,-525.6079472800805
