predictor,coefficient,se,t_stat,p_value,ci_lower,ci_upper
x0,-56.54414783246225,45.327920888826824,-1.247446313964958,0.21223389362988576,-145.38524026864363,32.29694460371912
x1,30.00286891168614,117.3019828331116,0.2557746100027308,0.7981248801959551,-199.9047927563483,259.91053057972056
x2,6.448833452017345,12.690067965345955,0.508179583405528,0.6113274075982026,-18.423242721426213,31.3209096254609
x3,0.0003811691586787752,0.018992798991282707,0.02006914088090564,0.983988217195165,-0.036844032829844005,0.03760637114720155
x4,-0.019043754473386073,0.018831146153861913,-1.011290248495074,0.31187753193076007,-0.055952122722565376,0.017864613775793233
x5,-8.000904068278681e-05,0.001842626024260626,-0.04342120410184227,0.9653657752109658,-0.0036914896852098416,0.003531471603844268
x6,-0.001776564971913439,0.0017896236384471183,-0.992703121341753,0.32085465337502317,-0.005284162849151322,0.0017310329053244439
x7,-0.0208672886946454,0.02314512388174079,-0.9015846621200254,0.3672775416908233,-0.06623089792057524,0.024496320531284442
x8,0.019660281637550858,0.023727802019110036,0.8285757619570808,0.40734450799217514,-0.02684535575220159,0.0661659190273033
x9,0.00238739751179044,0.002809059190672359,0.849892205802544,0.39538501930632286,-0.0031182573323686163,0.007893052355949497
x10,0.0013434994986562352,0.002111760554884026,0.6361987847291795,0.5246468651642987,-0.0027954751328887768,0.005482474130201247
x11,-0.004217344830346737,0.002638261307097311,-1.5985318887865503,0.10992465434124327,-0.009388241974063034,0.0009535523133695593
x12,-0.0012460951046309268,0.0016013184681477372,-0.7781681966562833,0.436469863092509,-0.004384621629979341,0.0018924314207174877
x13,10.320210793310507,10.98612635949208,0.9393857721647069,0.34753271524571294,-11.212201200900106,31.85262278752112
x14,-10.661114948532143,11.091695820981407,-0.9611798881434557,0.3364617269057659,-32.400439285129124,11.07820938806484
x15,-0.8704738518557251,0.5579063460894382,-1.5602508520599963,0.11870061278595434,-1.963950196937363,0.2230024932259127
x16,0.6437262242129977,0.5331412020672746,1.207421639364817,0.2272698060614714,-0.40121133051325186,1.6886637789392474
x17,0.31767310271963584,0.4388107555296712,0.7239410126494852,0.4691019497691521,-0.54238017414733,1.1777263795866018
x18,-0.014389574161339479,0.4144991417960163,-0.03471557045688864,0.9723065449820513,-0.8267929637042924,0.7980138153816135
x19,-28.200161179136668,127.27239246833324,-0.22157327785091474,0.8246460866145285,-277.64946664331666,221.24914428504331
x20,-25.82525643336494,115.24547765375647,-0.22408910925732242,0.8226879665654431,-251.70224201584324,200.05172914911333
x21,-0.6986471339234921,0.2103152827131371,-3.321903786119162,0.0008940551714568492,-1.1108575134396002,-0.286436754407384
x22,0.842914889959645,0.34712948381269954,2.428243434413817,0.015172155701852172,0.16255360371477423,1.523276176204516
x23,0.017177639748819182,0.15310466525043054,0.11219540384822387,0.9106684733597542,-0.28290199000708577,0.31725726950472416
x24,-0.0007988857286277684,0.0856979325547216,-0.009322112037156176,0.9925621384588602,-0.16876374708542474,0.1671659756281692
x25,-0.11046919171187863,0.04964880053128166,-2.2250122969693207,0.02608041264599129,-0.20777905262880378,-0.013159330794953489
x26,0.5532332951292525,0.7374470838718563,0.7502006682629799,0.4531338563978292,-0.8921364297636745,1.9986030200221794
x27,0.023505372959968573,0.007615396554880086,3.0865592869101346,0.002024875625730068,0.0085794699844132,0.03843127593552395
x28,0.021351209060069543,0.07015619598348345,0.30433818083717307,0.7608702597264994,-0.11615240835989163,0.15885482648003071
x29,-10.198399817757931,59.16066551151241,-0.1723848055051606,0.8631350168142006,-126.15117352174316,105.7543738862273
x30,-16.176734049655394,61.47693957701959,-0.2631349927461637,0.7924465337050028,-136.66932150035888,104.31585340104807
x31,-0.12216072463342975,1.3729621266260355,-0.08897603383542103,0.9291009567903002,-2.8131170449579805,2.568795595691121
x32,0.03551657793377078,1.3272443325536525,0.026759638043008977,0.9786514458556834,-2.5658345125562905,2.6368676684238324
x33,-1.2959518750556906,6.74126039106152,-0.19224177674163723,0.8475528230400116,-14.50857945194267,11.916675701831288
x34,-1.4362233425824869,0.5331667473002802,-2.693760160127923,0.007065098371270561,-2.4812109650454044,-0.39123572011956953
x35,1.4353408930219254,0.5333810863934554,2.6910232283023396,0.007123323491489937,0.38993317365590574,2.480748612387945
x36,0.0002649498296519884,0.0008974430146325797,0.29522746885545814,0.7678201195540817,-0.0014940061572049205,0.0020239058165088973
x37,0.25460124178135857,56.50879377424719,0.004505515421165975,0.9964051309694386,-110.50059936554436,111.00980184910708
x38,-3.8764900101824296,17.13454742810451,-0.22623824915411037,0.8210161231862578,-37.45958586066068,29.706605840295822
x39,-1.270789930800474,0.7440652523913232,-1.707901191080124,0.0876546781569513,-2.7291310276351726,0.18755116603422461
x40,-2.7317661469143504,1.5904076934436626,-1.7176514916117753,0.08586020222892926,-5.848907946799349,0.3853756529706476
x41,-17.610704417468135,1.6052709760294646,-10.970549321851623,5.2949720879030935e-28,-20.756977715913347,-14.464431119022924
x42,-2.028334241935895,0.9187372713661914,-2.207741326222346,0.02726231025013521,-3.8290262050682324,-0.22764227880355747
