predictor,coefficient,se,t_stat,p_value,ci_lower,ci_upper
const,4.340006870102965,14.486684129461898,0.29958593915060205,0.7645137715448058,-24.064836094386667,32.7448498345926
total_weight,-1582.2872028544825,391.43514171843486,-4.042271718139823,5.426712100076262e-05,-2349.79573910279,-814.7786666061751
total_value,-4.748626140964652,2.4135779688891614,-1.9674633271326165,0.04922184791208144,-9.481061981780837,-0.016190300148468673
mean_weight,-0.0020754437839218473,0.00400141799179234,-0.5186770760212935,0.6040242177541786,-0.009921245395692528,0.005770357827848833
mean_value,0.006297543988977217,0.004028173989906681,1.5633743737874413,0.11807007220695617,-0.0016007195884168053,0.01419580756637124
median_weight,0.00040441436118502424,0.000291418707004175,1.3877433104499721,0.16531831764905927,-0.00016698641868934702,0.0009758151410593955
median_value,-0.0008587148111428131,0.00027439486174564995,-3.129485755235453,0.0017679541065922706,-0.0013967359958732032,-0.00032069362641242295
std_weight,0.002046315761678531,0.003470177157186361,0.5896862520234256,0.5554454355235865,-0.004757852557859404,0.008850484081216466
std_value,0.0025116918593831327,0.0032522317435070888,0.7722979349173362,0.4399988432518922,-0.0038651388309867665,0.008888522549753032
min_weight,0.0002832769616475173,0.0007231911846639451,0.3917041131788012,0.6953046807181047,-0.0011347240004847062,0.0017012779237797408
max_weight,-0.00043396520966055034,0.00047411167056146593,-0.9153227743721807,0.360095796153588,-0.0013635821896112626,0.0004956517702901619
min_value,-0.00014797625879798784,0.0004961579619926352,-0.29824424907683805,0.7655374126055547,-0.0011208206219411158,0.00082486810434514
max_value,0.0007275498581927873,0.0003202974696707279,2.27148175394805,0.023188390658406603,9.952489080790458e-05,0.00135557482557767
weight_cv,0.011971224889625542,1.6308814749968579,0.00734034022285317,0.9941437966764087,-3.185788302203873,3.209730751983124
value_cv,-2.339957700630579,1.507185265960475,-1.5525348830552745,0.12063980858232248,-5.295179227890458,0.6152638266292993
weight_skewness,0.016300573254725517,0.090063838643232,0.18098910173367844,0.8563883601940006,-0.16029257743304082,0.19289372394249188
value_skewness,-0.16002087593931796,0.08212098757328434,-1.9485990203967793,0.05143646891506065,-0.32104003914202883,0.0009982872633928774
weight_kurtosis,0.12144551967626756,0.0861291018719062,1.4100404745527824,0.158631431691324,-0.04743257495744897,0.2903236143099841
value_kurtosis,-0.14878387611515909,0.08307150819811496,-1.7910337652751953,0.07338868794109396,-0.3116667776890209,0.01409902545870273
capacity_ratio,17.61306555344809,26.530620120929544,0.6638768891630035,0.5068201411991519,-34.40698897048007,69.63312007737625
slack,18.444280717627475,24.185281482924363,0.7626241906942356,0.44574753096327846,-28.977138596494274,65.86570003174923
average_fillable_items,-1565.5407030093393,385.8797800265412,-4.057068506936694,5.095983468165135e-05,-2322.156534270157,-808.9248717485218
pearson_corr,0.06535403541074902,0.08507570093192868,0.7681868582315945,0.4424366620927578,-0.1014585977266507,0.23216666854814874
spearman_corr,0.12946927890449805,0.03575719185691761,3.6207898937525447,0.00029856629173987873,0.05935817477120188,0.19958038303779424
kendall_corr,-0.1142900576170614,0.020213415125486703,-5.654168625516195,1.7132195811505262e-08,-0.15392361884366462,-0.07465649639045818
mean_ratio,-0.004285439039217992,0.004462638834659592,-0.9602925977192334,0.33698538805602174,-0.013035581871968994,0.0044647037935330106
median_ratio,0.24453799576458468,0.09342064525537788,2.617601228252141,0.00889952407831821,0.061362968656509725,0.42771302287265967
std_ratio,0.0005909507176654542,0.0008450210092992175,0.6993325741753265,0.4843984488388508,-0.0010659287211582304,0.0022478301564891386
ratio_entropy,0.06839234073023716,0.014559024448060827,4.697590897949663,2.7508982882770987e-06,0.03984565610126167,0.09693902535921264
unique_ratio_count,2.8742856581651424,1.3995913462092466,2.0536606388358027,0.040095077673088154,0.1300294813716345,5.61854183495865
duplicate_ratio_fraction,0.9049437510687923,1.3397885756213541,0.6754377276646849,0.4994497767234405,-1.7220538251912898,3.5319413273288744
unique_weights,0.626796722477268,0.2343379413566414,2.6747556065764844,0.007518976969260402,0.16731735747061027,1.0862760874839257
unique_values,0.20109541350683402,0.23135274420513446,0.869215596286716,0.3847987761356686,-0.25253071030612995,0.654721537319798
unique_pairs,-2.4849436484499616,0.5177277188826628,-4.799711427104691,1.6667071969651158e-06,-3.500081027149177,-1.4698062697507466
duplicate_items,-0.15600732558136168,0.08688665760120567,-1.7955268379341693,0.0726704379228298,-0.3263708016408966,0.014356150478173235
duplicate_pairs,0.15646531504380534,0.08690798471519043,1.8003560381311794,0.07190488472742863,-0.013939978267918485,0.32687060835552917
n,-5.4291471520737534e-05,0.00014342308872292953,-0.3785406659705954,0.7050557841665965,-0.00033550905563107744,0.00022692611258960237
log_n,1566.7964353806547,385.4778711713163,4.064556106994609,4.9359984444958684e-05,810.9686490455551,2322.624221715754
cap_mode,4.751432575132882,3.7032305467239377,1.2830507080733162,0.19957345451774508,-2.5096964175996854,12.01256156786545
WeaklyCorrelated,-0.07471384941402981,0.1818780011134737,-0.4107910190161802,0.6812551273624354,-0.43133210754370355,0.28190440871564393
StronglyCorrelated,0.013117067994203313,0.38781241504575614,0.033823228667539416,0.9730203636037934,-0.7472881876606223,0.773522323649029
InverseCorrelated,0.1298407011745297,0.3942897862812627,0.32930272528517673,0.7419498799750186,-0.6432650945847829,0.9029464969338423
AlmostEqualRatios,-0.09256529102174743,0.22757961789845763,-0.4067380544730881,0.6842294120317808,-0.5387932373588613,0.35366265531536645
total_evaluations,1.8998325641936176,0.213441862359668,8.900936972674252,9.381640789831583e-19,1.4813252972308097,2.3183398311564254
exclude_count,-0.6638811546370382,0.14913414845295328,-4.451570358122708,8.835391575445967e-06,-0.9562967294913214,-0.371465579782755
tie_count,-0.00040090760470927684,0.0010603818252333968,-0.37807853281626597,0.7053990129087051,-0.0024800569089243,0.0016782416995057463
include_ratio,-2.345487655323394,0.4660680064900947,-5.032500885411542,5.126784152582054e-07,-3.2593329781602645,-1.4316423324865237
zero_value_states,-0.009397840761999838,0.008945404039523689,-1.0505775614468766,0.2935372983557961,-0.026937589314936623,0.008141907790936946
fill_rate,0.17645418792685252,0.6443179182701883,0.27386199098821,0.7842095419057955,-1.0868955975807144,1.4398039734344197
mean_cell_value,1.490286963548302e-06,2.3897997776573436e-07,6.236032731617333,5.118096018393594e-10,1.0217057009605703e-06,1.9588682261360336e-06
dp_sum_improvement_amount,1564.9712564301662,385.802068087338,4.056409713376362,5.1102926101753485e-05,808.5077992675072,2321.4347135928256
dp_mean_improvement_amount,-1564.8334916235672,385.7853498585989,-4.056228397986399,5.114237501419011e-05,-2321.2641684302985,-808.402814816836
updates_per_cell,-1564.561592810729,385.7400214572804,-4.056000170529361,5.119207166691291e-05,-2320.903391713464,-808.2197939079941
