algorithm,var_a,var_b,correlation
BranchAndBound,total_weight,duplicate_items,0.6299892089824849
BranchAndBound,total_weight,duplicate_pairs,0.6292398362381354
BranchAndBound,total_weight,time_millis,0.26046255958753917
BranchAndBound,total_weight,memory_bytes,0.16019707721633486
BranchAndBound,total_weight,memory_mb,0.16019716532772596
BranchAndBound,total_weight,solution_value,0.5399174327980804
BranchAndBound,total_weight,optimal_value,0.5399174327980804
BranchAndBound,total_weight,nodes_explored,0.2702949861247316
BranchAndBound,total_weight,nodes_pruned,0.06398863782385486
BranchAndBound,total_weight,max_queue_size,0.1555151500677909
BranchAndBound,total_weight,optimal,-0.24117826582365082
BranchAndBound,total_weight,nodes_generated,0.5945235423841161
BranchAndBound,total_weight,internal_nodes,0.582817665709861
BranchAndBound,total_weight,max_depth,0.8085411506806558
BranchAndBound,total_weight,mean_depth,0.7275142181705476
BranchAndBound,total_weight,median_depth,0.713510675852113
BranchAndBound,total_weight,mean_queue_size,0.5503976699447684
BranchAndBound,total_weight,final_queue_size,0.23965122866128868
BranchAndBound,total_weight,mean_bound,0.5399143783417623
BranchAndBound,total_weight,bound_variance,-0.23094141660040013
BranchAndBound,total_weight,min_bound,0.5401584634819728
BranchAndBound,total_weight,max_bound,0.5399067543041383
BranchAndBound,total_weight,mean_bound_gap,0.050605869871207465
BranchAndBound,total_weight,bound_gap_variance,0.1773619151537573
BranchAndBound,total_weight,pruned_by_bound,0.0793739030976436
BranchAndBound,total_weight,pruned_by_cap,0.23989249221394907
BranchAndBound,total_weight,left_branches,0.5148695967725536
BranchAndBound,total_weight,right_branches,0.5907744428983831
BranchAndBound,total_weight,explored_children,0.5913045792925058
BranchAndBound,total_weight,skipped_children,0.5337489584017147
BranchAndBound,total_weight,skipped_infeasible,0.4648207198406886
BranchAndBound,total_weight,skipped_by_bound,0.20815293324295042
BranchAndBound,total_weight,improvement_count,0.5615831157769571
BranchAndBound,total_weight,sum_improvement_amount,0.4535291755384557
BranchAndBound,total_weight,mean_improvement_amount,0.003163453595467431
BranchAndBound,total_weight,last_improvement_node,0.16557633378915235
BranchAndBound,total_weight,pruned_generated_ratio,-0.008496556229154358
BranchAndBound,total_weight,avg_branching_factor,0.2609696189615879
BranchAndBound,total_weight,capacity_density,-0.05906659572806473
BranchAndBound,total_weight,cells_allocated,0.32761622589839146
BranchAndBound,total_weight,total_evaluations,0.6666633901072923
BranchAndBound,total_weight,include_count,0.4974496624948913
BranchAndBound,total_weight,exclude_count,0.7466354126115569
BranchAndBound,total_weight,tie_count,0.5201358426804424
BranchAndBound,total_weight,include_ratio,-0.3085419711844952
BranchAndBound,total_weight,nonzero_value_states,0.33060067574293134
BranchAndBound,total_weight,zero_value_states,-0.7428866737855152
BranchAndBound,total_weight,fill_rate,0.41127720690937825
BranchAndBound,total_weight,mean_cell_value,0.5050467240707107
BranchAndBound,total_weight,cell_value_variance,0.48936019301643446
BranchAndBound,total_weight,dp_sum_improvement_amount,0.40053349636094654
BranchAndBound,total_weight,dp_mean_improvement_amount,-0.160459472642852
BranchAndBound,total_weight,updates_per_cell,0.7011226805073717
BranchAndBound,total_weight,selected_count,0.5633500481013785
BranchAndBound,total_weight,solution_density,-0.14709827699229333
BranchAndBound,total_weight,residual_capacity,-0.19080673862467978
BranchAndBound,total_weight,capacity_utilization,0.429170624184258
BranchAndBound,total_weight,last_selected_position,0.6580278454871433
BranchAndBound,total_weight,first_skipped_position,0.5613335802557525
BranchAndBound,total_weight,solution_gap,0.0917597360929931
BranchAndBound,total_weight,log_time_millis,0.6559449084948591
BranchAndBound,total_weight,log_nodes_explored,0.5994793724599579
BranchAndBound,total_weight,AlmostEqualRatios,-0.0007379331923536142
BranchAndBound,total_weight,InverseCorrelated,0.0010059956338830025
BranchAndBound,total_weight,StronglyCorrelated,0.0002229130440016693
BranchAndBound,total_weight,WeaklyCorrelated,0.0011548267745233262
BranchAndBound,total_weight,log_n,0.9984505232074993
BranchAndBound,total_value,mean_weight,0.013501947831707856
BranchAndBound,total_value,mean_value,0.06303315056070803
BranchAndBound,total_value,median_weight,0.014631221899705588
BranchAndBound,total_value,median_value,0.07510287206995551
BranchAndBound,total_value,std_weight,0.16991481438897976
BranchAndBound,total_value,std_value,0.1607312135867842
BranchAndBound,total_value,min_weight,-0.5338070054901022
BranchAndBound,total_value,max_weight,0.5466731285434578
BranchAndBound,total_value,min_value,-0.4837237934508116
BranchAndBound,total_value,max_value,0.49169804877397155
BranchAndBound,total_value,weight_cv,0.04044321859109144
BranchAndBound,total_value,value_cv,-0.007121399807894476
BranchAndBound,total_value,weight_skewness,-0.008950849622909545
BranchAndBound,total_value,value_skewness,-0.04597401693346432
BranchAndBound,total_value,weight_kurtosis,-0.2337943420717829
BranchAndBound,total_value,value_kurtosis,-0.2036979739137072
BranchAndBound,total_value,capacity_ratio,-0.06432569025937054
BranchAndBound,total_value,slack,0.969102932224663
BranchAndBound,total_value,average_fillable_items,0.3251597329595434
BranchAndBound,total_value,pearson_corr,0.0004721063929879413
BranchAndBound,total_value,spearman_corr,0.027573915435603988
BranchAndBound,total_value,kendall_corr,-0.021022593405931496
BranchAndBound,total_value,mean_ratio,-0.012703692050986374
BranchAndBound,total_value,median_ratio,-0.020045597686152238
BranchAndBound,total_value,std_ratio,0.10616492220318023
BranchAndBound,total_value,ratio_entropy,-0.31939864090800957
BranchAndBound,total_value,unique_ratio_count,0.9965098565154346
BranchAndBound,total_value,duplicate_ratio_fraction,0.4943630283334578
BranchAndBound,total_value,unique_weights,0.9966625580973922
BranchAndBound,total_value,unique_values,0.9967752644523327
BranchAndBound,total_value,unique_pairs,0.9962990513829186
BranchAndBound,total_value,duplicate_items,0.6307450329316538
BranchAndBound,total_value,duplicate_pairs,0.6299959861007236
BranchAndBound,total_value,time_millis,0.2602951299912078
BranchAndBound,total_value,memory_bytes,0.15980018345147123
BranchAndBound,total_value,memory_mb,0.1598002726567225
BranchAndBound,total_value,solution_value,0.5397864136373296
BranchAndBound,total_value,optimal_value,0.5397864136373296
BranchAndBound,total_value,nodes_explored,0.27017061201275044
BranchAndBound,total_value,nodes_pruned,0.06384068926816935
BranchAndBound,total_value,max_queue_size,0.15518041235789312
BranchAndBound,total_value,optimal,-0.24122615975096684
BranchAndBound,total_value,nodes_generated,0.5954060092040661
BranchAndBound,total_value,internal_nodes,0.5836526990145128
BranchAndBound,total_value,max_depth,0.8084387194502436
BranchAndBound,total_value,mean_depth,0.7277614517168429
BranchAndBound,total_value,median_depth,0.7137670096849741
BranchAndBound,total_value,mean_queue_size,0.5513085268860702
BranchAndBound,total_value,final_queue_size,0.23966810002474123
