instance_id,depth_p10,depth_p50,depth_p90,depth_entropy,depth_skew,queue_entropy
1400,1,3,6,2.694781460584273,0.002803886623638119,0.0
1401,6,33,85,6.483833454015179,0.5351207625979527,0.834247259385324
1402,3,8,39,5.053317451706581,1.0115376448172773,0.7620849248057242
1403,3,13,46,5.512298874434472,0.8771315938331319,0.8597555090200143
1404,7,20,32,5.30659570799863,0.4308214048426201,0.9540272514258511
1405,6,21,72,6.143437974510245,1.2568089993200746,0.9999905987424922
1406,2,16,42,5.391297812895319,0.4105256899053158,0.0
1407,27,57,89,6.480910720008924,-0.12486039564734393,0.5602470939338268
1408,8,31,83,6.459779360771796,0.58021145054739,0.8824094706875522
1409,8,31,82,6.407828212853938,0.6604191720340423,0.6589267441410468
1410,7,26,75,6.3039828269477,0.7421390939650203,0.8863436356916609
1411,7,19,37,5.365147406345117,0.2814493899379146,0.9165314483280016
1412,3,14,40,5.364062189989356,0.6432414448717318,0.0
1413,2,21,45,5.545331189950969,0.21129453910766666,0.0
1414,2,6,11,3.6684539577019217,0.23229213521894934,0.0
1415,21,54,87,6.546411583774329,-0.09103580048301138,0.814705548656723
1416,2,5,10,3.4690973111083303,0.7113359062741744,0.9786961448300948
1417,5,18,52,5.707476487749849,0.5383807019115008,0.0
1418,18,61,92,6.5390161734360674,-0.23341004019447598,0.6475797387477283
1419,8,23,65,6.109827198319838,1.313432295168667,0.5567181382557599
1420,9,25,75,6.246130709236092,0.9556372107568821,0.9204423954836146
1421,13,44,48,4.4990769590766515,-1.5150312521034768,0.9958446153119958
1422,8,62,89,6.479289171126387,-0.522483478220202,0.0
1423,4,13,39,5.371002542518989,1.1334429850645606,0.0
1424,11,35,73,6.400805523312113,0.6214129719880581,0.4992900668183933
1425,6,33,75,6.407099860456138,0.5477508149567151,0.0
1426,5,20,49,5.913282864394901,0.8525259419478427,0.7939481089491405
1427,1,4,9,3.4072682296173897,0.5413399567275137,0.0
1428,15,52,86,6.558997432943835,-0.034204669997594285,1.1806882076873897
1429,9,36,83,6.497542980772065,0.5212348220487603,0.0
1430,4,31,86,6.3769080864680365,0.446281580480372,0.0
1431,10,41,85,6.579174889708326,0.2940357362116457,0.0
1432,2,7,16,4.195675662809304,0.25421581881062827,0.0
1433,12,31,79,6.38053727352025,0.7644610432716991,0.804055216224352
1434,8,33,85,6.468651933894504,0.5379540071523858,0.8084557936982765
1435,7,27,78,6.338996853860434,0.8384957262973135,0.9040674906336861
1436,3,10,46,5.256454767657627,0.9750084363579877,0.995148095654003
1437,3,23,42,5.543295834054491,0.015103416228301081,0.0
1438,11,31,77,6.350551527192555,0.7730806550795289,0.46683913919393794
1439,10,53,89,6.592978234943546,-0.10689074825518552,0.6683725949563483
1440,6,33,77,6.366049079133507,0.6734444342653121,0.0
1441,11,50,87,6.567184914373189,-0.010786596805179835,0.30827171407484905
1442,2,6,8,3.2406667788138512,-0.20108991244689944,0.0
1443,5,11,35,4.852036990293538,1.2510701911281026,0.7088356733321961
1444,7,24,50,5.921310237329432,1.3051194181017272,0.31456886987330246
1445,10,49,89,6.643856189774725,8.118505867571457e-16,0.0
1446,4,34,78,6.30002757063553,0.3437144345210985,0.0
1447,3,19,44,5.553086374550842,0.5056119335796724,0.0
1448,4,18,40,5.4274342671787075,0.3098910039644471,0.0
1449,4,15,31,5.2284401711825605,0.7046488343212364,0.8812908992306927
1450,11,49,85,6.593542883640782,0.0540743393236117,0.0
1451,7,24,72,6.254266468431489,0.8255445805260199,0.9964196342978482
1452,7,31,71,6.324707536958113,0.7788601337586737,0.5407886358112066
1453,5,37,87,6.49740226839657,0.37866322394115093,0.9912070789403657
1454,8,23,76,6.161198234112053,0.8781575583091781,1.4808881606995048
1455,9,21,62,6.011060220494169,1.3055412371257131,0.2914930635961759
1456,6,24,72,6.28232130936755,0.9271934797693879,0.8504485701942088
1457,7,59,91,6.560438505930977,-0.34707196327365825,0.0
1458,8,35,81,6.503207550283884,0.5214367500474453,0.0
1459,6,18,72,5.9732830540988555,1.049426574687228,1.1393933101789566
1460,6,21,50,5.822861559188833,0.7405523026114711,0.9014296082981941
1461,4,15,38,5.325807482389686,0.9126991936298888,0.0
1462,4,14,45,5.470761415227582,0.8965448390017199,0.22725656422208354
1463,4,19,42,5.2867417665222955,0.36528199050808413,0.0
1464,4,27,55,5.873472034601218,0.13561683679994146,0.0
1465,9,32,80,6.349247823698848,0.803468087357128,0.9663340942959812
1466,7,26,70,6.29471969354952,0.9019156544619,0.887251960081877
1467,12,34,71,6.351563641913916,0.6769311672657959,0.5357150195407703
1468,9,54,90,6.5838271690570656,-0.08271809749884665,0.48235925087310094
1469,8,26,74,6.269926791335606,0.884071306139977,0.2981339350793818
1470,10,54,89,6.613377564620636,-0.14148536222020316,0.0
1471,6,28,80,6.425227263563904,0.7313943895207142,0.0
1472,2,20,43,5.361373769664154,0.1583518611820528,0.0
1473,5,13,33,5.18733775314351,1.4799490760249672,0.5373760853377335
1474,9,36,74,6.423118284291744,0.3540545211160894,0.484921263557564
1475,10,28,80,6.3783854782297675,0.7204212463697907,0.6943904449044563
1476,17,61,87,6.463948698084232,-0.46170521930918806,0.5448031555642436
1477,3,21,53,5.623633798440117,0.41995600177461295,0.0
1478,7,33,83,6.475176062228401,0.5098987680601436,0.3415892830072872
1479,13,43,88,6.530334181402398,0.3056889809202426,0.7593877789943712
1480,7,20,47,5.68919471384542,0.5228664358395901,0.7059449207865333
1481,3,7,20,4.354074463934055,1.3347053107670757,0.9469289678578606
1482,4,16,43,5.351494789905791,0.5200071752925948,0.7817281222714539
1483,7,57,93,6.547434439748731,-0.21707559370733973,0.6797192648804655
1484,4,7,32,4.740143799799092,1.5210385986612784,0.9701265835492238
1485,16,52,87,6.592611585080276,-0.0212224481737218,0.0
1486,9,47,86,6.589057519567894,0.1174150415493932,0.28609388927091645
1487,0,1,2,1.5,0.0,0.0
1488,3,23,43,5.5738935175845965,0.01454340751083355,0.0
1489,6,47,89,6.61625810754337,0.02905397692790948,0.0
1490,5,20,85,6.177508763742685,0.7610692980229758,0.5586293734521992
1491,2,9,20,4.536974222666922,0.3764288075256893,0.0
1492,6,21,62,6.07541647903022,1.3441184345143091,0.6203875817366156
1493,15,50,88,6.590726970272216,0.08016741923427534,0.30039141736478187
1494,13,38,75,6.467275739186145,0.3850017194255037,0.9631406922103832
1495,3,10,32,4.874753237957486,1.2264222022111309,0.9868884753797076
1496,9,27,75,6.3174383373994845,0.919890303270154,0.3339360631363668
1497,3,11,39,5.251219538677872,1.0925229034446333,0.9788698505067782
1498,0,1,1,0.9182958340544894,-0.7071067811865472,0.0
1499,11,52,84,6.57103099540912,0.014530572593607675,0.0
1500,3,13,23,4.8210292350786395,0.21201679089452324,0.8631205685666311
1501,13,31,91,6.388219442157611,0.7996959999070911,0.41823656965418116
1502,12,78,170,7.511795253481075,0.25220731078977354,0.4537163391869449
1503,13,60,167,7.447020254308143,0.5129277888476187,0.3991299374356637
1504,19,78,157,7.443736424686473,0.19644107873369532,0.310695034323868
1505,11,88,172,7.559961747948893,0.09310749065315871,0.4823725830777857
1506,13,50,160,7.323602147524076,0.6104501939086251,0.39416014843343566
1507,14,34,144,6.881078817023819,1.0284269664553034,0.3265813517843845
1508,10,80,160,7.453856189774726,0.12062380489093805,0.499915958164528
1509,11,66,157,7.263053319897809,0.3496140357957867,0.45914357095330716
1510,2,9,16,4.157854445516395,-0.008448994675855775,0.9517626756348312
1511,10,74,158,7.401139036387104,0.2180779047801119,0.4854607607459134
1512,17,74,154,7.433489623755431,0.34128767511139146,0.2535093194203172
1513,13,30,144,6.857985475235661,1.1333132211797987,0.3095434291503252
1514,11,38,123,6.929741958693439,0.5993729778896765,0.4793274523157513
1515,10,85,166,7.502058246372656,0.09761952847693078,0.4933757335098129
1516,10,79,169,7.480187191101654,0.20990245370445904,0.4619114721120979
1517,12,62,158,7.310222431125025,0.425695749316061,0.44200860222772487
1518,14,47,150,7.2180235038705165,0.8303425671087904,0.34511731494495296
1519,17,77,156,7.485302420804188,0.29599954165563325,0.3291873443168347
1520,14,34,138,6.8522911447304535,0.8254968218686719,0.39318260537499006
1521,10,77,153,7.387045834054489,0.1285884609671818,0.5135877363803759
1522,9,71,146,7.29926970274147,0.17573264638004538,0.5207375686265201
1523,10,76,158,7.41337109754006,0.19200456505662356,0.4901757916273401
1524,10,68,148,7.297379520019392,0.245263479683264,0.5015810126305279
1525,14,42,96,6.725984907970084,0.5390791686139842,0.3773494388515165
1526,10,78,162,7.4585553043296855,0.18131813226754867,0.4854607607459134
1527,15,56,163,7.369805298953743,0.640375074580884,0.37646189046875067
1528,11,80,170,7.472648357874092,0.20174457337189877,0.4619114721120979
1529,9,50,124,6.9639237656258235,0.40742119782842345,0.5243952392403632
1530,12,71,169,7.442648878834196,0.34166562806777384,0.43701677223606633
1531,12,71,163,7.4667961352044525,0.32453104267568433,0.4523816230590106
1532,10,85,166,7.509696631266647,0.0819626811769254,0.4966221117153493
1533,3,15,20,4.473132877855967,-0.36963007640213896,0.9081783472997053
1534,12,48,145,7.180910627183937,0.5501023007163179,0.4382529923484686
1535,13,62,135,7.233297897408097,0.40693990730868135,0.38932561445155894
1536,12,67,167,7.360169617062894,0.3917928207322823,0.43094971429676265
1537,11,83,171,7.53331132633039,0.17300084743032085,0.4675595951461525
1538,13,22,75,5.900471085725614,1.402325695630049,0.3951431006348975
1539,14,31,141,6.906957487032817,0.9776916744462001,0.2761954276479391
1540,14,60,168,7.426127406632436,0.5690074507777148,0.3818578036654199
1541,9,64,132,7.157891597889679,0.17883499007482617,0.5558227377664953
1542,6,24,45,5.6260713280951204,0.383152108040143,0.7147274731317893
1543,10,67,146,7.253778195955369,0.2501406458276637,0.5032583347756457
1544,11,87,171,7.550483074963111,0.1018673640000346,0.4823725830777857
1545,16,40,152,7.04272803044475,1.070468416836138,0.2903172789985301
1546,11,81,170,7.5047904688843134,0.20625794402008168,0.46330931881705467
1547,4,16,31,5.027577081534058,0.33415422776093395,0.8980587934501658
