algorithm,var_a,var_b,correlation
Greedy,total_weight,duplicate_items,0.6299892089824849
Greedy,total_weight,duplicate_pairs,0.6292398362381354
Greedy,total_weight,time_millis,0.6962145324992504
Greedy,total_weight,memory_bytes,-0.014249953074370573
Greedy,total_weight,memory_mb,-0.014220750911827807
Greedy,total_weight,solution_value,0.5400114017441674
Greedy,total_weight,optimality_gap,-0.3086470317713368
Greedy,total_weight,nodes_generated,0.5945235423841161
Greedy,total_weight,internal_nodes,0.582817665709861
Greedy,total_weight,max_depth,0.8085411506806558
Greedy,total_weight,mean_depth,0.7275142181705476
Greedy,total_weight,median_depth,0.713510675852113
Greedy,total_weight,mean_queue_size,0.5503976699447684
Greedy,total_weight,final_queue_size,0.23965122866128868
Greedy,total_weight,mean_bound,0.5399143783417623
Greedy,total_weight,bound_variance,-0.23094141660040013
Greedy,total_weight,min_bound,0.5401584634819728
Greedy,total_weight,max_bound,0.5399067543041383
Greedy,total_weight,mean_bound_gap,0.050605869871207465
Greedy,total_weight,bound_gap_variance,0.1773619151537573
Greedy,total_weight,pruned_by_bound,0.0793739030976436
Greedy,total_weight,pruned_by_cap,0.23989249221394907
Greedy,total_weight,left_branches,0.5148695967725536
Greedy,total_weight,right_branches,0.5907744428983831
Greedy,total_weight,explored_children,0.5913045792925058
Greedy,total_weight,skipped_children,0.5337489584017147
Greedy,total_weight,skipped_infeasible,0.4648207198406886
Greedy,total_weight,skipped_by_bound,0.20815293324295042
Greedy,total_weight,improvement_count,0.5615831157769571
Greedy,total_weight,sum_improvement_amount,0.4535291755384557
Greedy,total_weight,mean_improvement_amount,0.003163453595467431
Greedy,total_weight,last_improvement_node,0.16557633378915235
Greedy,total_weight,pruned_generated_ratio,-0.008496556229154358
Greedy,total_weight,avg_branching_factor,0.2609696189615879
Greedy,total_weight,capacity_density,-0.05906659572806473
Greedy,total_weight,cells_allocated,0.32761622589839146
Greedy,total_weight,total_evaluations,0.6666633901072923
Greedy,total_weight,include_count,0.4974496624948913
Greedy,total_weight,exclude_count,0.7466354126115569
Greedy,total_weight,tie_count,0.5201358426804424
Greedy,total_weight,include_ratio,-0.3085419711844952
Greedy,total_weight,nonzero_value_states,0.33060067574293134
Greedy,total_weight,zero_value_states,-0.7428866737855152
Greedy,total_weight,fill_rate,0.41127720690937825
Greedy,total_weight,mean_cell_value,0.5050467240707107
Greedy,total_weight,cell_value_variance,0.48936019301643446
Greedy,total_weight,dp_sum_improvement_amount,0.40053349636094654
Greedy,total_weight,dp_mean_improvement_amount,-0.160459472642852
Greedy,total_weight,updates_per_cell,0.7011226805073717
Greedy,total_weight,selected_count,0.5633500481013785
Greedy,total_weight,solution_density,-0.14709827699229333
Greedy,total_weight,residual_capacity,-0.19080673862467978
Greedy,total_weight,capacity_utilization,0.429170624184258
Greedy,total_weight,last_selected_position,0.6580278454871433
Greedy,total_weight,first_skipped_position,0.5613335802557525
Greedy,total_weight,log_time_millis,0.9125260126161164
Greedy,total_weight,AlmostEqualRatios,-0.0007379331923536142
Greedy,total_weight,InverseCorrelated,0.0010059956338830025
Greedy,total_weight,StronglyCorrelated,0.0002229130440016693
Greedy,total_weight,WeaklyCorrelated,0.0011548267745233262
Greedy,total_weight,log_n,0.9984505232074993
Greedy,total_value,mean_weight,0.013501947831707856
Greedy,total_value,mean_value,0.06303315056070803
Greedy,total_value,median_weight,0.014631221899705588
Greedy,total_value,median_value,0.07510287206995551
Greedy,total_value,std_weight,0.16991481438897976
Greedy,total_value,std_value,0.1607312135867842
Greedy,total_value,min_weight,-0.5338070054901022
Greedy,total_value,max_weight,0.5466731285434578
Greedy,total_value,min_value,-0.4837237934508116
Greedy,total_value,max_value,0.49169804877397155
Greedy,total_value,weight_cv,0.04044321859109144
Greedy,total_value,value_cv,-0.007121399807894476
Greedy,total_value,weight_skewness,-0.008950849622909545
Greedy,total_value,value_skewness,-0.04597401693346432
Greedy,total_value,weight_kurtosis,-0.2337943420717829
Greedy,total_value,value_kurtosis,-0.2036979739137072
Greedy,total_value,capacity_ratio,-0.06432569025937054
Greedy,total_value,slack,0.969102932224663
Greedy,total_value,average_fillable_items,0.3251597329595434
Greedy,total_value,pearson_corr,0.0004721063929879413
Greedy,total_value,spearman_corr,0.027573915435603988
Greedy,total_value,kendall_corr,-0.021022593405931496
Greedy,total_value,mean_ratio,-0.012703692050986374
Greedy,total_value,median_ratio,-0.020045597686152238
Greedy,total_value,std_ratio,0.10616492220318023
Greedy,total_value,ratio_entropy,-0.31939864090800957
Greedy,total_value,unique_ratio_count,0.9965098565154346
Greedy,total_value,duplicate_ratio_fraction,0.4943630283334578
Greedy,total_value,unique_weights,0.9966625580973922
Greedy,total_value,unique_values,0.9967752644523327
Greedy,total_value,unique_pairs,0.9962990513829186
Greedy,total_value,duplicate_items,0.6307450329316538
Greedy,total_value,duplicate_pairs,0.6299959861007236
Greedy,total_value,time_millis,0.6953005346715889
Greedy,total_value,memory_bytes,-0.012986750579848917
Greedy,total_value,memory_mb,-0.012955719121906233
Greedy,total_value,solution_value,0.5398787353367855
Greedy,total_value,optimality_gap,-0.3075897686102495
Greedy,total_value,nodes_generated,0.5954060092040661
Greedy,total_value,internal_nodes,0.5836526990145128
Greedy,total_value,max_depth,0.8084387194502436
Greedy,total_value,mean_depth,0.7277614517168429
Greedy,total_value,median_depth,0.7137670096849741
Greedy,total_value,mean_queue_size,0.5513085268860702
Greedy,total_value,final_queue_size,0.23966810002474123
Greedy,total_value,mean_bound,0.5397842912715739
Greedy,total_value,bound_variance,-0.23273532758940946
Greedy,total_value,min_bound,0.5400353565187408
Greedy,total_value,max_bound,0.539777378949479
Greedy,total_value,mean_bound_gap,0.05118132836204588
Greedy,total_value,bound_gap_variance,0.17810648480740268
Greedy,total_value,pruned_by_bound,0.07988891177732473
Greedy,total_value,pruned_by_cap,0.23992456701053647
Greedy,total_value,left_branches,0.5159029425555481
Greedy,total_value,right_branches,0.5915769615411821
Greedy,total_value,explored_children,0.5921853593110588
Greedy,total_value,skipped_children,0.5344791058823183
Greedy,total_value,skipped_infeasible,0.4647122817177778
Greedy,total_value,skipped_by_bound,0.20914580241794503
Greedy,total_value,improvement_count,0.5616088448676265
Greedy,total_value,sum_improvement_amount,0.45442439545368596
Greedy,total_value,mean_improvement_amount,0.003480191170101259
Greedy,total_value,last_improvement_node,0.166181506093505
Greedy,total_value,pruned_generated_ratio,-0.007861547000663433
Greedy,total_value,avg_branching_factor,0.2616016638251155
Greedy,total_value,capacity_density,-0.06172278398044379
Greedy,total_value,cells_allocated,0.32699920297329016
Greedy,total_value,total_evaluations,0.6666699169846249
Greedy,total_value,include_count,0.49764735766322266
Greedy,total_value,exclude_count,0.7463853634836076
Greedy,total_value,tie_count,0.5240848565774877
Greedy,total_value,include_ratio,-0.30746432985203853
Greedy,total_value,nonzero_value_states,0.33002007785698567
Greedy,total_value,zero_value_states,-0.7463359173764935
Greedy,total_value,fill_rate,0.4146639556820202
Greedy,total_value,mean_cell_value,0.5048488571357803
Greedy,total_value,cell_value_variance,0.4890397892277461
Greedy,total_value,dp_sum_improvement_amount,0.40058744088788917
Greedy,total_value,dp_mean_improvement_amount,-0.16095229593121813
Greedy,total_value,updates_per_cell,0.7024525816432292
Greedy,total_value,selected_count,0.5632713396995621
Greedy,total_value,solution_density,-0.14477827359946555
Greedy,total_value,residual_capacity,-0.19383574688875627
Greedy,total_value,capacity_utilization,0.43199508797769487
Greedy,total_value,last_selected_position,0.6576769027647225
Greedy,total_value,first_skipped_position,0.5612504054083903
Greedy,total_value,log_time_millis,0.9124372144889178
Greedy,total_value,AlmostEqualRatios,-0.0014178877746173772
Greedy,total_value,InverseCorrelated,-0.0017820804381880899
Greedy,total_value,StronglyCorrelated,0.0036210043018137135
Greedy,total_value,WeaklyCorrelated,0.001072982929269945
Greedy,total_value,log_n,0.998454478848765
Greedy,mean_weight,mean_value,0.3831700736526396
Greedy,mean_weight,median_weight,0.8901935185854343
Greedy,mean_weight,median_value,0.3270879100099349
Greedy,mean_weight,std_weight,0.06954076284110287
Greedy,mean_weight,std_value,0.0657359939570525
Greedy,mean_weight,min_weight,0.22329991612355576
Greedy,mean_weight,max_weight,0.25638974562694306
Greedy,mean_weight,min_value,0.11073853202579136
Greedy,mean_weight,max_value,0.1252998285073399
Greedy,mean_weight,weight_cv,-0.7686718884931676
Greedy,mean_weight,value_cv,-0.2581391231176498
Greedy,mean_weight,weight_skewness,-0.8289838859924666
Greedy,mean_weight,value_skewness,-0.2717191465665569
Greedy,mean_weight,weight_kurtosis,-0.04000463496044582
Greedy,mean_weight,value_kurtosis,-0.003135611385576844
Greedy,mean_weight,capacity_ratio,-0.009897907711270143
Greedy,mean_weight,slack,0.047601858250772795
Greedy,mean_weight,average_fillable_items,-0.020686998817163488
Greedy,mean_weight,pearson_corr,-0.011804417771988067
Greedy,mean_weight,spearman_corr,-0.015362465622079388
Greedy,mean_weight,kendall_corr,-0.013881051777852099
Greedy,mean_weight,mean_ratio,-0.09060452622890748
Greedy,mean_weight,median_ratio,-0.4700535631111503
Greedy,mean_weight,std_ratio,-0.05982740058472592
Greedy,mean_weight,ratio_entropy,0.009528314075713284
Greedy,mean_weight,unique_ratio_count,-0.007258113485622605
Greedy,mean_weight,duplicate_ratio_fraction,-0.012288444928820615
Greedy,mean_weight,unique_weights,-0.008744556361008906
Greedy,mean_weight,unique_values,-0.0076255301117210085
Greedy,mean_weight,unique_pairs,-0.00796505056177065
Greedy,mean_weight,duplicate_items,-0.0014844953944221728
Greedy,mean_weight,duplicate_pairs,-0.0014655371120821375
Greedy,mean_weight,time_millis,0.00629826516686234
Greedy,mean_weight,memory_bytes,-0.015447765807308965
Greedy,mean_weight,memory_mb,-0.015466907943219295
Greedy,mean_weight,solution_value,-0.0009362991646788377
Greedy,mean_weight,optimality_gap,0.04683082356525408
Greedy,mean_weight,nodes_generated,0.002268261777591234
Greedy,mean_weight,internal_nodes,0.005023502845674506
Greedy,mean_weight,max_depth,0.0005977262256595307
Greedy,mean_weight,mean_depth,-0.0011062455573762698
Greedy,mean_weight,median_depth,-0.0014122535576130825
