pooled_phi,rmse_pooled,rmse_family,rmse_diff_pct,algorithm,response
1.3658476286275087,0.053248311124960875,0.05271888306407347,1.0042474918217605,Greedy,log_time_millis
1.0663587120742455,3.1402608214578547,3.050369828732081,2.946888337245906,DynamicProgramming,log_time_millis
1.129535431041668,0.2083198497520926,0.20788074285611505,0.21123019378543065,DynamicProgramming,log_memory_mb
7.387401625950926,12663.664744701538,35806.336445119894,-64.63289461598217,BranchAndBound,log_time_millis
8.799469766627599,72651729.1628307,219121661.88107482,-66.84411365852941,BranchAndBound,log_nodes_explored
