predictor,coefficient,se,t_stat,p_value,ci_lower,ci_upper
duplicate_ratio_fraction,13.198469181226294,2.2537324136419192,5.85627162361224,5.246924462908332e-09,8.779451363112468,17.61748699934012
unique_weights,-0.02126838938435749,0.4142158261552885,-0.05134615348179386,0.9590531109373169,-0.8334442738173634,0.7909074950486484
unique_values,-0.04510382133103025,0.36702167668069174,-0.12289143720050763,0.9022013008548073,-0.7647435261463498,0.6745358834842894
unique_pairs,-1.0592675020599727,0.7357691130520047,-1.4396737825349608,0.15006408446647287,-2.5019307041836676,0.38339570006372203
duplicate_items,0.06757274183436512,0.10105006408859764,0.6687055811772608,0.5037347736666451,-0.13056170883339066,0.26570719250212094
duplicate_pairs,-0.07101807191180409,0.10112435330147133,-0.7022845594877174,0.4825562222575394,-0.26929818554886154,0.12726204172525338
n,0.0011112184297800852,0.00024136326597246597,4.603925229893308,4.318400966353094e-06,0.0006379641221638053,0.001584472737396365
log_n,-8.338739820522298,3.720788405289374,-2.2411217495378577,0.025091081921468708,-15.634295477830898,-1.043184163213697
cap_mode,-14.937429586873826,5.168357503525742,-2.890169570638996,0.0038779920779100927,-25.07131405346663,-4.803545120281024
WeaklyCorrelated,0.18204541934985657,0.2367238366855277,0.7690202300653488,0.4419418588973676,-0.2821121026139821,0.6462029413136953
StronglyCorrelated,0.31181550505645295,0.5035551228395531,0.6192281458643927,0.5358131081147154,-0.6755328805642865,1.2991638906771925
InverseCorrelated,-0.8141971552095165,0.5143507399926472,-1.5829609873238555,0.11353579909716192,-1.8227131045872893,0.19431879416825637
AlmostEqualRatios,-0.11412350231562812,0.29737777323929854,-0.3837660800015254,0.7011790350698418,-0.6972085530080148,0.46896154837675846
selected_count,0.007525568949713896,0.004972275638802797,1.513505987275852,0.130256554409606,-0.0022238469576236937,0.017274984857051486
residual_capacity,-0.00011060566539567698,6.659533191665582e-05,-1.660862138717173,0.09684566839671781,-0.00024118281668550335,1.997148589414938e-05
capacity_utilization,-0.442135886371704,0.2874400787098946,-1.5381845439095487,0.12410899333563631,-1.0057355496549243,0.12146377691151622
last_selected_position,0.00014705338635614414,6.314735452370617e-05,2.32873391870975,0.019939296157852268,2.3236875080043468e-05,0.0002708698976322448
first_skipped_position,-0.009250952394732838,0.004939286109979926,-1.8729330896708136,0.061174833257578234,-0.01893568390795291,0.0004337791184872309
